ci95_high,ci95_low,failed_generations,mean,method,metric,n,prompt_sentiment_class,std
0.0,0.0,0,0.0,learned_router,distinct_3,20,neutral,0.0
2.0,2.0,0,2.0,learned_router,generation_length,20,neutral,0.0
0.0,0.0,0,0.0,learned_router,eos_rate,20,neutral,0.0
1.6509923252655425,0.9561562138813315,0,1.3306106274860212,learned_router,latency_per_token,20,neutral,0.8658654409778395
3.301984650531085,1.912312427762663,0,2.6612212549720424,learned_router,total_latency,20,neutral,1.731730881955679
1.0,0.75,0,0.9,base_lm,target_sentiment_success,20,positive,0.3
0.9918142974376678,0.7448231528978795,0,0.892974070739001,base_lm,independent_sentiment_score,20,positive,0.29431675724368006
1.0,0.75,0,0.9,base_lm,classifier_sentiment_success,20,positive,0.3
0.9918142974376678,0.7448231528978795,0,0.892974070739001,base_lm,classifier_target_probability,20,positive,0.29431675724368006
0.0,0.0,0,0.0,base_lm,lexicon_sentiment_score,20,positive,0.0
0.0,0.0,0,0.0,base_lm,lexicon_sentiment_success,20,positive,0.0
48.62920799255371,29.377892208099365,0,38.34174995422363,base_lm,base_lm_perplexity,20,positive,22.38594550877243
0.2328956160756598,0.2136970738731941,0,0.22264986369156073,base_lm,fluency,20,positive,0.023753265144791754
0.184375,0.115625,0,0.14375,base_lm,coherence,20,positive,0.0793036096278095
0.0,0.0,0,0.0,base_lm,repeated_unigram_rate,20,positive,0.0
0.0,0.0,0,0.0,base_lm,repeated_bigram_rate,20,positive,0.0
0.0,0.0,0,0.0,base_lm,repeated_trigram_rate,20,positive,0.0
1.0,1.0,0,1.0,base_lm,distinct_1,20,positive,0.0
1.0,0.75,0,0.9,base_lm,distinct_2,20,positive,0.3
0.0,0.0,0,0.0,base_lm,distinct_3,20,positive,0.0
2.0,2.0,0,2.0,base_lm,generation_length,20,positive,0.0
0.0,0.0,0,0.0,base_lm,eos_rate,20,positive,0.0
2.700978993441095,1.4695599204482277,0,2.1099932773649925,base_lm,latency_per_token,20,positive,1.4796671296363397
5.40195798688219,2.9391198408964554,0,4.219986554729985,base_lm,total_latency,20,positive,2.9593342592726795
1.0,0.75,0,0.9,fixed_beta_0,target_sentiment_success,20,positive,0.3
0.9918142974376678,0.7448231528978795,0,0.892974070739001,fixed_beta_0,independent_sentiment_score,20,positive,0.29431675724368006
1.0,0.75,0,0.9,fixed_beta_0,classifier_sentiment_success,20,positive,0.3
0.9918142974376678,0.7448231528978795,0,0.892974070739001,fixed_beta_0,classifier_target_probability,20,positive,0.29431675724368006
0.0,0.0,0,0.0,fixed_beta_0,lexicon_sentiment_score,20,positive,0.0
0.0,0.0,0,0.0,fixed_beta_0,lexicon_sentiment_success,20,positive,0.0
48.62920799255371,29.377892208099365,0,38.34174995422363,fixed_beta_0,base_lm_perplexity,20,positive,22.38594550877243
0.2328956160756598,0.2136970738731941,0,0.22264986369156073,fixed_beta_0,fluency,20,positive,0.023753265144791754
0.184375,0.115625,0,0.14375,fixed_beta_0,coherence,20,positive,0.0793036096278095
0.0,0.0,0,0.0,fixed_beta_0,repeated_unigram_rate,20,positive,0.0
