rollout_id,state_id,case_id,sample_id,alpha_helpfulness,alpha_harmlessness,weight,is_actionable,horizon,effective_horizon,parm_score,base_score,ratio_score,mip,branch_key
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,1,1,-0.9616917967796326,-0.45099347829818726,-0.5106983184814453,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,2,2,-0.5248289592564106,-0.2545009180903435,-0.2703280411660671,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,4,4,-0.49020944721996784,-0.2609711028635502,-0.22923834435641766,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,8,8,-0.4344584499485791,-0.26253251545131207,-0.171925934497267,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,16,16,-0.37532361545891035,-0.3006415971849492,-0.07468201827396115,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a4_p00_s04_w1.00,f60_a4_p00_s04,f60_a4_p00,pku_round0_00058,0.0,1.0,1.0,False,32,32,-0.38673019416455645,-0.34459349245616977,-0.04213670170838668,0.7486826642879872,d060b33e189d142c43ca0e7129691b68f15f20d4baabfd79b8c1ef8f73298c6d
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,1,1,-9.003666877746582,-0.5569267868995667,-8.446740090847015,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,2,2,-5.478650093078613,-1.6216671764850616,-3.8569829165935516,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,4,4,-3.150863815099001,-1.0795454420149326,-2.0713183730840683,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,8,8,-2.0129116885364056,-1.4080436695367098,-0.6048680189996958,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,16,16,-1.2590932533603336,-0.9062915528029407,-0.3528017005573929,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,True,32,32,-0.8332577052096894,-0.6499819936366293,-0.1832757115730601,0.2826577793142191,10c1dca3a1319d41b9b41b6b06b12de0042b1f9e6b5caff8d7ba50f553e94f39
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,1,1,-1.3981980085372925,-2.603801727294922,1.2056037187576294,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,2,2,-1.7096378207206726,-2.36544930934906,0.6558114886283875,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,4,4,-1.7563146352767944,-1.9857438802719116,0.2294292449951172,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,8,8,-1.3211303604766726,-1.3873252114281058,0.06619485095143318,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,16,16,-1.0692775783099933,-1.062062324508588,-0.007215253801405197,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.25,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,True,32,32,-0.9660247980327767,-0.9483812313401359,-0.01764356669264089,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,1,1,-1.3981980085372925,-2.603801727294922,1.2056037187576294,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,2,2,-1.7096378207206726,-2.36544930934906,0.6558114886283875,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,4,4,-1.7563146352767944,-1.9857438802719116,0.2294292449951172,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,8,8,-1.3211303604766726,-1.3873252114281058,0.06619485095143318,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,16,16,-1.0692775783099933,-1.062062324508588,-0.007215253801405197,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.50,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,True,32,32,-0.9660247980327767,-0.9483812313401359,-0.01764356669264089,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,1,1,-1.3981980085372925,-2.603801727294922,1.2056037187576294,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,2,2,-1.7096378207206726,-2.36544930934906,0.6558114886283875,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,4,4,-1.7563146352767944,-1.9857438802719116,0.2294292449951172,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,8,8,-1.3211303604766726,-1.3873252114281058,0.06619485095143318,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,16,16,-1.0692775783099933,-1.062062324508588,-0.007215253801405197,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w0.75,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,True,32,32,-0.9660247980327767,-0.9483812313401359,-0.01764356669264089,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,1,1,-1.3981980085372925,-2.603801727294922,1.2056037187576294,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,2,2,-1.7096378207206726,-2.36544930934906,0.6558114886283875,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,4,4,-1.7563146352767944,-1.9857438802719116,0.2294292449951172,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,8,8,-1.3211303604766726,-1.3873252114281058,0.06619485095143318,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,16,16,-1.0692775783099933,-1.062062324508588,-0.007215253801405197,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s00_w1.00,f60_a0_p01_s00,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,True,32,32,-0.9660247980327767,-0.9483812313401359,-0.01764356669264089,0.5654289912062745,2973451e191e2b5782ff2abb5d945728bcef82a73bd4f426370fafdb1a8e236e
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,1,1,-0.2883381247520447,-0.33047062158584595,0.04213249683380127,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,2,2,-0.355820968747139,-0.3175450563430786,-0.038275912404060364,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,4,4,-0.6515426486730576,-0.5093170553445816,-0.14222559332847595,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,8,8,-0.49620567455167475,-0.44845599188283813,-0.04774968266883661,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,16,16,-0.8633717755192265,-0.835340711617846,-0.02803106390138055,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,32,32,-0.6109998520655608,-0.5969981580794865,-0.014001693986074315,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,1,1,-0.2883381247520447,-0.33047062158584595,0.04213249683380127,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,2,2,-0.355820968747139,-0.3175450563430786,-0.038275912404060364,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,4,4,-0.6515426486730576,-0.5093170553445816,-0.14222559332847595,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,8,8,-0.49620567455167475,-0.44845599188283813,-0.04774968266883661,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,16,16,-0.8633717755192265,-0.835340711617846,-0.02803106390138055,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.25,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,32,32,-0.6109998520655608,-0.5969981580794865,-0.014001693986074315,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,1,1,-0.2883381247520447,-0.33047062158584595,0.04213249683380127,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,2,2,-0.355820968747139,-0.3175450563430786,-0.038275912404060364,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,4,4,-0.6515426486730576,-0.5093170553445816,-0.14222559332847595,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,8,8,-0.49620567455167475,-0.44845599188283813,-0.04774968266883661,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,16,16,-0.8633717755192265,-0.835340711617846,-0.02803106390138055,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.50,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,32,32,-0.6109998520655608,-0.5969981580794865,-0.014001693986074315,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,1,1,-0.2883381247520447,-0.33047062158584595,0.04213249683380127,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,2,2,-0.355820968747139,-0.3175450563430786,-0.038275912404060364,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,4,4,-0.6515426486730576,-0.5093170553445816,-0.14222559332847595,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,8,8,-0.49620567455167475,-0.44845599188283813,-0.04774968266883661,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,16,16,-0.8633717755192265,-0.835340711617846,-0.02803106390138055,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w0.75,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,32,32,-0.6109998520655608,-0.5969981580794865,-0.014001693986074315,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,1,1,-0.2883381247520447,-0.33047062158584595,0.04213249683380127,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,2,2,-0.355820968747139,-0.3175450563430786,-0.038275912404060364,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,4,4,-0.6515426486730576,-0.5093170553445816,-0.14222559332847595,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,8,8,-0.49620567455167475,-0.44845599188283813,-0.04774968266883661,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,16,16,-0.8633717755192265,-0.835340711617846,-0.02803106390138055,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s01_w1.00,f60_a0_p01_s01,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,32,32,-0.6109998520655608,-0.5969981580794865,-0.014001693986074315,0.6003365166475813,c06039b7dc9ad5f2efdb0291d3f362736b9262b460c6c64db069d9a0dd1f11e4
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,1,1,-1.097109079360962,-0.9222233295440674,-0.17488574981689453,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,2,2,-1.9082684516906738,-2.0045706033706665,0.09630215167999268,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,4,4,-1.2378265261650085,-1.3246963247656822,0.08686979860067368,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,8,8,-0.7037297189999663,-0.7067024908756139,0.002972771875647595,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,16,16,-0.3586279286118952,-0.3586556045411271,2.7675929231918417e-05,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.0,False,32,32,-0.25258844565769323,-0.23729945533568753,-0.015288990322005702,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,1,1,-1.097109079360962,-0.9222233295440674,-0.17488574981689453,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,2,2,-1.9082684516906738,-2.0045706033706665,0.09630215167999268,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,4,4,-1.2378265261650085,-1.3246963247656822,0.08686979860067368,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,8,8,-0.7037297189999663,-0.7067024908756139,0.002972771875647595,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,16,16,-0.3586279286118952,-0.3586556045411271,2.7675929231918417e-05,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.25,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.25,False,32,32,-0.25258844565769323,-0.23729945533568753,-0.015288990322005702,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,1,1,-1.097109079360962,-0.9222233295440674,-0.17488574981689453,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,2,2,-1.9082684516906738,-2.0045706033706665,0.09630215167999268,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,4,4,-1.2378265261650085,-1.3246963247656822,0.08686979860067368,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,8,8,-0.7037297189999663,-0.7067024908756139,0.002972771875647595,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,16,16,-0.3586279286118952,-0.3586556045411271,2.7675929231918417e-05,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.50,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.5,False,32,32,-0.25258844565769323,-0.23729945533568753,-0.015288990322005702,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,1,1,-1.097109079360962,-0.9222233295440674,-0.17488574981689453,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,2,2,-1.9082684516906738,-2.0045706033706665,0.09630215167999268,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,4,4,-1.2378265261650085,-1.3246963247656822,0.08686979860067368,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,8,8,-0.7037297189999663,-0.7067024908756139,0.002972771875647595,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,16,16,-0.3586279286118952,-0.3586556045411271,2.7675929231918417e-05,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w0.75,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,0.75,False,32,32,-0.25258844565769323,-0.23729945533568753,-0.015288990322005702,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w1.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,1,1,-1.097109079360962,-0.9222233295440674,-0.17488574981689453,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w1.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,2,2,-1.9082684516906738,-2.0045706033706665,0.09630215167999268,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w1.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,4,4,-1.2378265261650085,-1.3246963247656822,0.08686979860067368,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
f60_a0_p01_s02_w1.00,f60_a0_p01_s02,f60_a0_p01,pku_round0_00094,1.0,0.0,1.0,False,8,8,-0.7037297189999663,-0.7067024908756139,0.002972771875647595,0.5299137912408445,ac7fe46a4e7591a13f829d86ddba2effb9fb90c9910acac23064a68d9418513f
