case_id,sample_id,alpha,fusion,lambda,nll,gradient,entropy,max_probability,logit_std
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.05,1.8267370462417603,1.0531487464904785,1.1398648023605347,0.6977254748344421,2.365729331970215
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.1,1.8780020475387573,0.9950673580169678,1.1523118019104004,0.6947746276855469,2.338909149169922
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.25,2.0136778354644775,0.8200032711029053,1.1959255933761597,0.687182605266571,2.279339551925659
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.5,2.1907060146331787,0.6115830540657043,1.264249563217163,0.6786360740661621,2.2235236167907715
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,0.75,2.325362205505371,0.47457778453826904,1.322257399559021,0.6700090169906616,2.196075201034546
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,1.0,2.431464433670044,0.379644513130188,1.3707404136657715,0.6625434756278992,2.182652235031128
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,1.5,2.5883452892303467,0.2594168782234192,1.4459480047225952,0.6503018140792847,2.1744792461395264
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,2.0,2.6989498138427734,0.18865975737571716,1.5016119480133057,0.6423425078392029,2.17598819732666
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,4.0,2.936781644821167,0.07504278421401978,1.6321827173233032,0.6252242922782898,2.195547342300415
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,8.0,3.10984468460083,0.024970680475234985,1.7392867803573608,0.6118178367614746,2.220440626144409
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,16.0,3.218203067779541,0.0073506832122802734,1.811650037765503,0.602185070514679,2.2392966747283936
f60_a1_p03,pku_round0_00123,"0.75,0.25",normalized,guide_only,3.3469676971435547,,1.9021408557891846,0.5893926620483398,2.264065742492676
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.0,1.8162339925765991,0.005469277501106262,1.55974543094635,0.6138819456100464,2.433950424194336
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.001,1.8162428140640259,0.012055277824401855,1.5571284294128418,0.6142893433570862,2.436007022857666
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.01,1.8165977001190186,0.06494167447090149,1.5339479446411133,0.6178900599479675,2.4545419216156006
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.05,1.822684407234192,0.22538647055625916,1.4391791820526123,0.6331343054771423,2.5374393463134766
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.1,1.8374183177947998,0.3560328483581543,1.337498664855957,0.6503979563713074,2.6421773433685303
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.25,1.910570502281189,0.5952001810073853,1.109122395515442,0.6935352683067322,2.9627017974853516
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.5,2.089181900024414,0.8103777170181274,0.865588366985321,0.7456709146499634,3.5124094486236572
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,0.75,2.308133363723755,0.9310064315795898,0.70756995677948,0.7841721177101135,4.074689865112305
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,1.0,2.550992250442505,1.0065151453018188,0.5965995192527771,0.8133151531219482,4.644870281219482
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,1.5,3.078502655029297,1.0937492847442627,0.4520288109779358,0.8524637818336487,5.799332618713379
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,2.0,3.638383388519287,1.1416044235229492,0.3630705773830414,0.8762930631637573,6.964597225189209
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,4.0,6.010593414306641,1.2129921913146973,0.1973734050989151,0.9267646074295044,11.667713165283203
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,8.0,10.92971420288086,1.237727165222168,0.091991126537323,0.9638041257858276,21.128089904785156
f60_a1_p04,pku_round0_00126,"0.75,0.25",current,16.0,20.857481002807617,1.2424472570419312,0.04726525768637657,0.9793267250061035,40.08555221557617
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.0,1.8162339925765991,-0.25101929903030396,1.55974543094635,0.6138819456100464,2.433950424194336
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.001,1.8159852027893066,-0.24649566411972046,1.5598050355911255,0.613865852355957,2.4335734844207764
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.01,1.813928484916687,-0.21235644817352295,1.5602355003356934,0.6137057542800903,2.43023943901062
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.05,1.807294249534607,-0.13165906071662903,1.5613583326339722,0.6131855249404907,2.416609048843384
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.1,1.8019932508468628,-0.085360586643219,1.5629253387451172,0.6125478148460388,2.401979446411133
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.25,1.794492483139038,-0.024534493684768677,1.5709542036056519,0.6107345819473267,2.370161533355713
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.5,1.7938196659088135,0.012257769703865051,1.5859593152999878,0.6079213619232178,2.341606616973877
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,0.75,1.7986377477645874,0.024028584361076355,1.5985291004180908,0.6063291430473328,2.3283941745758057
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,1.0,1.8051271438598633,0.027031704783439636,1.6085623502731323,0.605143129825592,2.322435140609741
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,1.5,1.818365454673767,0.025070570409297943,1.623335599899292,0.6032006144523621,2.319732666015625
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,2.0,1.8298985958099365,0.021042294800281525,1.633766770362854,0.6018465161323547,2.321532726287842
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,4.0,1.859607458114624,0.010276880115270615,1.6566128730773926,0.5998433828353882,2.333542585372925
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,8.0,1.884558916091919,0.0037656910717487335,1.6733952760696411,0.5986298322677612,2.3475656509399414
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,16.0,1.9012846946716309,0.0011590560898184776,1.6836879253387451,0.5976439714431763,2.357973575592041
f60_a1_p04,pku_round0_00126,"0.75,0.25",normalized,guide_only,1.9220316410064697,,1.695458173751831,0.5964393019676208,2.371530055999756
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.0,2.1288809776306152,-0.11620167642831802,1.5809581279754639,0.6186572313308716,2.4418468475341797
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.001,2.1287708282470703,-0.10459157824516296,1.5780562162399292,0.6191157102584839,2.443746566772461
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.01,2.1282505989074707,-0.015166819095611572,1.5526455640792847,0.6231251955032349,2.4608805179595947
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.05,2.13289475440979,0.21869896352291107,1.452035665512085,0.6386454105377197,2.5377964973449707
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.1,2.1482086181640625,0.3814527988433838,1.3468526601791382,0.6553449630737305,2.6355957984924316
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.25,2.2280867099761963,0.6507558226585388,1.1165317296981812,0.6957361698150635,2.9385366439819336
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.5,2.4215447902679443,0.8723149299621582,0.878649115562439,0.7459452748298645,3.467651128768921
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,0.75,2.6568875312805176,1.0010523796081543,0.7242393493652344,0.7825115323066711,4.01709508895874
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,1.0,2.9187517166137695,1.0891139507293701,0.6138734817504883,0.8106841444969177,4.57960319519043
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,1.5,3.4944357872009277,1.2017822265625,0.4603874087333679,0.8554489612579346,5.7281622886657715
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,2.0,4.110978126525879,1.2577202320098877,0.36040830612182617,0.8842973113059998,6.894782066345215
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,4.0,6.711369037628174,1.3238776922225952,0.18205463886260986,0.9329363107681274,11.630965232849121
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,8.0,12.061275482177734,1.3444085121154785,0.08265218883752823,0.9685258269309998,21.191591262817383
f60_a1_p05,pku_round0_00146,"0.75,0.25",current,16.0,22.84272003173828,1.349178433418274,0.03714417293667793,0.9853547811508179,40.37137222290039
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.0,2.1288809776306152,-0.6641244292259216,1.5809581279754639,0.6186572313308716,2.4418468475341797
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.001,2.1282219886779785,-0.6543183922767639,1.5807380676269531,0.6187283396720886,2.441305160522461
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.01,2.1226813793182373,-0.5809261798858643,1.5790128707885742,0.6192944645881653,2.4365153312683105
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.05,2.103365421295166,-0.41150718927383423,1.5750080347061157,0.6203227639198303,2.4169487953186035
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.1,2.085477828979492,-0.31372442841529846,1.574389100074768,0.6204338669776917,2.39599609375
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.25,2.0504908561706543,-0.17279279232025146,1.5839099884033203,0.6187077760696411,2.350829601287842
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.5,2.021442413330078,-0.07456159591674805,1.611112117767334,0.6146122217178345,2.311767339706421
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,0.75,2.0088298320770264,-0.03159935772418976,1.6372296810150146,0.6104177832603455,2.295482635498047
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,1.0,2.0038704872131348,-0.010449633002281189,1.6589574813842773,0.607212245464325,2.289801597595215
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,1.5,2.0036542415618896,0.006080754101276398,1.6917585134506226,0.6036878824234009,2.2912650108337402
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,2.0,2.008011817932129,0.010330945253372192,1.7154337167739868,0.6011229753494263,2.298260450363159
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,4.0,2.0280210971832275,0.008350666612386703,1.7692046165466309,0.5937377214431763,2.326192855834961
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,8.0,2.050262451171875,0.003614789806306362,1.8108060359954834,0.5880951285362244,2.354621410369873
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,16.0,2.066941261291504,0.001195893157273531,1.8372814655303955,0.5840945243835449,2.374786615371704
f60_a1_p05,pku_round0_00146,"0.75,0.25",normalized,guide_only,2.0891058444976807,,1.8684916496276855,0.5788681507110596,2.4003610610961914
f60_a1_p06,pku_round0_00198,"0.75,0.25",current,0.0,1.7959457635879517,-0.21420665085315704,1.5595791339874268,0.5908989310264587,2.5222997665405273
f60_a1_p06,pku_round0_00198,"0.75,0.25",current,0.001,1.795738697052002,-0.2005763202905655,1.5569703578948975,0.5913053154945374,2.5243406295776367
f60_a1_p06,pku_round0_00198,"0.75,0.25",current,0.01,1.7944062948226929,-0.1020893082022667,1.5339092016220093,0.5949804186820984,2.542734146118164
f60_a1_p06,pku_round0_00198,"0.75,0.25",current,0.05,1.7951765060424805,0.10643045604228973,1.4424010515213013,0.609687089920044,2.625032424926758
f60_a1_p06,pku_round0_00198,"0.75,0.25",current,0.1,1.8040872812271118,0.24073678255081177,1.347229242324829,0.6255509853363037,2.729086399078369
