count,fraction_near_max,fraction_near_zero,max,mean,method,min,p05,p50,p95,position,std
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,17,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,18,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,19,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,20,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,21,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,22,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,23,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,24,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,25,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,26,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,27,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,28,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,29,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,30,0.0
600,0.0,1.0,0.0,0.0,v2_base,0.0,,,,31,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,0,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,1,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,2,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,3,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,4,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,5,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,6,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,7,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,8,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,9,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,10,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,11,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,12,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,13,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,14,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,15,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,16,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,17,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,18,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,19,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,20,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,21,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,22,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,23,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,24,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,25,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,26,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,27,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,28,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,29,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,30,0.0
600,1.0,0.0,1.0,1.0,v2_fixed,1.0,,,,31,0.0
600,0.0,0.6433333333333333,0.7240157127380371,0.05483810710403721,v2_heuristic,2.1948774246993707e-06,,,,0,0.07407834930657742
